filename,width,height,class,xmin,ymin,xmax,ymax
0_80_jpg.rf.d5a3c2c135d67dcdbeb2d38eb4d0fe13.jpg,640,480,0,178,134,477,377
4_132_jpg.rf.d4e212dda18d3acfbe40fd9225d59ed9.jpg,640,480,4,194,100,532,417
3_179_jpg.rf.d2eda9400c9cfd9e4cf3e38e60387d69.jpg,640,480,3,150,19,495,314
3_99_jpg.rf.d715e44be4549970b70090c2a3454142.jpg,640,480,3,144,150,471,395
0_18_jpg.rf.d6ae16901b19b3532c64f7a3fe2750e9.jpg,640,480,0,108,52,482,363
2_39_jpg.rf.d4208bedaeeb2a1cf6a60f96e4cf1a9b.jpg,640,480,2,66,37,424,435
0_4_jpg.rf.d43852909bd7758dccd327438ff3ddbe.jpg,640,480,0,124,87,344,281
0_148_jpg.rf.d5e9d67e7c97dc132d1714effab1a8bd.jpg,640,480,0,148,211,338,353
4_106_jpg.rf.d421f9023e90f4060951aa91b350acc1.jpg,640,480,4,76,84,492,480
5_160_jpg.rf.d4ab1127493988b47257ad393b2ee223.jpg,640,480,5,130,115,512,348
0_15_jpg.rf.d609931cbed3794329911568f51a533c.jpg,640,480,0,177,23,632,293
4_26_jpg.rf.d66d48085bf84c411941ec5b791b1c6e.jpg,640,480,4,82,93,468,468
1_157_jpg.rf.d6af04a6217e85b6589a48d55a80ea34.jpg,640,480,1,296,0,558,324
4_25_jpg.rf.d5d397278834ab7aed66326afe522fae.jpg,640,480,4,199,119,500,382
3_144_jpg.rf.d6e02c9028183e68f112d0e646394b06.jpg,640,480,3,229,138,563,414
1_62_jpg.rf.d627ffeb6c3a7cc4cc74c9a8465e2991.jpg,640,480,1,127,145,455,480
5_56_jpg.rf.d6e3f1a0716f13944872879b4673da80.jpg,640,480,5,98,0,640,424
5_197_jpg.rf.cb4cfe8a96f7f5f2ca6c8b4d719e67eb.jpg,640,480,5,134,95,612,380
0_180_jpg.rf.5754177741fec8c4fcc77e49b71b6f5a.jpg,640,480,0,152,83,494,477
4_104_jpg.rf.5770d87f6288eb2e6017cb3dc917359c.jpg,640,480,4,147,113,460,453
20230516_095619_jpg.rf.5777eaaad89f8c2c4f7212e2830af5eb.jpg,640,480,0,169,130,355,228
5_144_jpg.rf.577dd8df29a961b5cdea7a88d92263c4.jpg,640,480,5,133,9,640,449
20230516_095610_jpg.rf.579808702ccf64293eb924591ef84526.jpg,640,480,0,435,12,598,110
0_8_jpg.rf.57f454fd1c716b8f8cc2800874579c9a.jpg,640,480,0,288,187,570,345
5_148_jpg.rf.58457af3244efbd811c7c5f43ef956d7.jpg,640,480,5,130,138,546,393
0_176_jpg.rf.585be8a8ee8e467a377535b15e1be803.jpg,640,480,0,139,146,434,353
4_102_jpg.rf.58719273a8bfa8d9479432188a4cf865.jpg,640,480,4,0,39,491,447
0_28_jpg.rf.588e97cfc9e525b96992898e9b447ea8.jpg,640,480,0,161,129,502,397
5_98_jpg.rf.58968c95e5f486b12df02901d8558d04.jpg,640,480,5,53,81,499,407
4_5_jpg.rf.58c7b1bff40fce55fa7ee1acf1d7a121.jpg,640,480,4,136,54,546,480
4_77_jpg.rf.58dcd4997aea960505ebf553e41dd3d3.jpg,640,480,4,179,33,477,432
3_73_jpg.rf.58eee2ec3ce5066a155931393de80709.jpg,640,480,3,33,65,343,347
0_30_jpg.rf.59448bee527743df7312830d8efc5bb7.jpg,640,480,0,216,33,640,317
0_131_jpg.rf.584da7fbb877021ff93f9b2b953e8dfc.jpg,640,480,0,66,135,522,352
0_18_jpg.rf.59947f84a6d298b026ff879ecd9c4fdc.jpg,640,480,0,123,84,457,341
2_98_jpg.rf.59800d34d8bbca7f84c2f058d4770dba.jpg,640,480,2,275,142,544,437
4_70_jpg.rf.591a252da7a0adcee606979e8ea2aa27.jpg,640,480,4,117,62,571,378
4_98_jpg.rf.594d64e14601d93239249abfac90a481.jpg,640,480,4,85,12,601,434
1_37_jpg.rf.59978924f29adf8f5c29974ccf153f2b.jpg,640,480,1,187,41,420,430
1_53_jpg.rf.59ce22bb3fb8351fe85ad4823ddb34e8.jpg,640,480,1,171,95,458,479
0_165_jpg.rf.59b97bee1594d8f5ddf17f29b8d6f82b.jpg,640,480,0,213,103,478,345
1_170_jpg.rf.59d983d072291da96e42c5b57a8f4239.jpg,640,480,1,194,100,446,466
1_20_jpg.rf.59b06fdd02837cdb1327431105d43d09.jpg,640,480,1,166,32,640,476
1_107_jpg.rf.5a4968a42014f4ebbbbc42f5eef7a21a.jpg,640,480,1,267,137,492,480
20230516_095634_jpg.rf.5aa9405d7f1fec434f88352fd6e9b7ef.jpg,640,480,0,174,299,355,424
0_128_jpg.rf.5aaa74fcc49dc7761910e3cdd7616db1.jpg,640,480,0,261,79,510,246
2_123_jpg.rf.5a5e75cdb4d2a4b93e0cf028dcc885cd.jpg,640,480,2,112,125,387,427
3_97_jpg.rf.5a6a28572a1a77c097a4c7de6e77e29f.jpg,640,480,3,106,46,412,469
0_28_jpg.rf.5a40ffcc21c0e352a8c596c06865915b.jpg,640,480,0,148,115,512,412
0_147_jpg.rf.5b2d8dfcae1cf7afdcf5fbd9fa49e46d.jpg,640,480,0,225,174,560,438
3_187_jpg.rf.5b3b0d705c9a54fbf22e684a6e109d52.jpg,640,480,3,93,61,481,400
20230516_095633_jpg.rf.5a3c1278ea82c83de2fa2f4f5e3e0c9c.jpg,640,480,0,281,303,437,397
4_182_jpg.rf.5af47485b538ba5a1a9ac681b8a48367.jpg,640,480,4,158,10,640,464
5_17_jpg.rf.5b3b5d3b091ab0ff6676f729dc4de458.jpg,640,480,5,53,67,542,395
4_197_jpg.rf.5b45010c6d9bac3a2cbde88047f53c58.jpg,640,480,4,222,30,580,480
4_114_jpg.rf.5aeec5e8f4c6e010ffbfc62260c93972.jpg,640,480,4,201,11,550,473
4_95_jpg.rf.5b2320e4255493803d0f8e47969ec7e2.jpg,640,480,4,129,86,530,408
2_63_jpg.rf.5b5c3e611ad9338363efdfe81bb6f777.jpg,640,480,2,181,149,390,440
1_47_jpg.rf.5b61947411b661108076651a39699750.jpg,640,480,1,89,102,552,384
5_129_jpg.rf.5bbb055104372f981c34b46c1752966e.jpg,640,480,5,227,3,509,438
20230516_095247_jpg.rf.5c8aee8aac0ed6388f89ec265c005467.jpg,640,480,0,419,316,518,378
5_121_jpg.rf.5ca145e0635876c1f384885c9050ac23.jpg,640,480,5,51,108,503,425
4_80_jpg.rf.5d07099fc12aa4124e0ad43efe82cc2a.jpg,640,480,4,158,30,426,458
2_108_jpg.rf.5dbc0e8938429093b560bb4c99fcffe6.jpg,640,480,2,237,127,421,480
2_123_jpg.rf.5db910f65edf528c9fbb4c6b1d98e3b9.jpg,640,480,2,122,130,370,407
1_18_jpg.rf.5c038c0d296973a2c0ec84f8bcb81ffa.jpg,640,480,1,242,156,468,449
4_89_jpg.rf.5d59da39664dcca1d509288bbf5a60f8.jpg,640,480,4,90,25,598,411
0_77_jpg.rf.5dfd6206ae930542abf821a78db23b77.jpg,640,480,0,102,89,357,331
4_73_jpg.rf.5dd0d086d8d6492d506d3d72407b1968.jpg,640,480,4,209,136,537,397
3_79_jpg.rf.5932a334fbd8900241abab9eb5704279.jpg,640,480,3,257,129,516,459
20230516_095225_jpg.rf.5ee1e049f6863fe75c1ab29ffb2e22b3.jpg,640,480,0,451,120,544,179
1_79_jpg.rf.5e6d2f27d67a624b83d0a22aa4c8dcc0.jpg,640,480,1,136,164,342,446
4_115_jpg.rf.5c1387f3a0f2d36259744cff2425ec3a.jpg,640,480,4,28,35,496,458
0_164_jpg.rf.5be333e946a5eed00ccbd709f8d84234.jpg,640,480,0,234,91,498,279
20230516_095253_jpg.rf.5e552dddec64f987d58debd763628f75.jpg,640,480,0,434,250,531,314
3_112_jpg.rf.5d4a322884a7d25e2ad2f460b3372b8e.jpg,640,480,3,161,57,527,383
0_101_jpg.rf.5f07b2ea8b3921011b83bad43fc230be.jpg,640,480,0,145,60,387,411
3_192_jpg.rf.5f1067cbf56172d94112b947a5e4e131.jpg,640,480,3,24,108,321,480
0_121_jpg.rf.5d0a8986082176f5def74bb7988e7ffb.jpg,640,480,0,207,80,417,359
1_11_jpg.rf.5f373521f8256577fe5896e1048e9cb2.jpg,640,480,1,103,161,541,444
1_198_jpg.rf.5f57cdbde5c2b37fac5772b37b9df0ea.jpg,640,480,1,0,34,491,480
3_65_jpg.rf.5d38c55c3714724827a9789ed1447ec8.jpg,640,480,3,215,109,512,411
2_56_jpg.rf.5c1be3995a4a4373d5c2211e0bd35c11.jpg,640,480,2,308,37,564,459
4_25_jpg.rf.5faef96140be695ec97dba71ec45e9a0.jpg,640,480,4,175,81,528,405
0_110_jpg.rf.5fc0fc50b3a2546ca09e76ffaa6fbc29.jpg,640,480,0,139,51,425,388
5_199_jpg.rf.5efa04233a266f83e1a4887de3f5d182.jpg,640,480,5,135,82,530,398
2_93_jpg.rf.6027b016177213ca435a17382456ed2f.jpg,640,480,2,62,130,346,419
4_197_jpg.rf.5fb2d65342b5bd23dfe447dfe1717c2d.jpg,640,480,4,167,12,623,480
0_147_jpg.rf.6019ef48f1b6ac66c76e8336016f022e.jpg,640,480,0,222,155,575,444
1_114_jpg.rf.6087227b6adda1c804846f36a308c69f.jpg,640,480,1,277,27,501,375
5_141_jpg.rf.60530bbcd846609148a187d017f04c07.jpg,640,480,5,253,118,631,314
3_185_jpg.rf.5dcb2a254bc12fc89305e01f8d040cc1.jpg,640,480,3,190,139,460,480
3_145_jpg.rf.604e71cb6cb19e071f5aa368f168aee1.jpg,640,480,3,127,97,404,450
0_175_jpg.rf.61287ea24886966062f9e908a784589c.jpg,640,480,0,162,184,374,383
3_178_jpg.rf.60f1341e4927c7371a83b390b5d51f07.jpg,640,480,3,253,120,507,403
2_38_jpg.rf.604f5769b208c1a4f589c53214b9d9ad.jpg,640,480,2,201,155,414,453
1_53_jpg.rf.6161f5846717f7b91b17215693895978.jpg,640,480,1,186,107,431,464
5_7_jpg.rf.60097e81283e0b6b5784cc8f34153ca8.jpg,640,480,5,80,69,504,368
1_211_jpg.rf.619f406e5308fd5f2f27c4d284949bb3.jpg,640,480,1,214,64,595,396
5_62_jpg.rf.6170fff026e0293a16e0ff99d553b014.jpg,640,480,5,21,30,513,438
1_94_jpg.rf.60e422743d7bb501a68946d352c4ec49.jpg,640,480,1,77,89,542,371
1_188_jpg.rf.6194106848ffe5c3056cedb88d1e6548.jpg,640,480,1,212,103,640,447
0_155_jpg.rf.6186c3dcd4b4c7716dbd436d5b74babb.jpg,640,480,0,113,39,440,325
0_13_jpg.rf.6143bed43119c19151f03256948bc891.jpg,640,480,0,222,24,503,398
3_193_jpg.rf.6165a5d6888a01379c645c48f75c7d93.jpg,640,480,3,147,53,479,414
0_20_jpg.rf.6276d969578f3c5ad2acd7a22b0b4069.jpg,640,480,0,175,107,494,362
4_122_jpg.rf.62611d59afd622e19050b603b89380e7.jpg,640,480,4,66,73,516,375
4_198_jpg.rf.625e39be6e5c9a1f2c4b2883a1636914.jpg,640,480,4,145,84,493,398
3_104_jpg.rf.62b43bb8c9597440f87a04977c7bc88c.jpg,640,480,3,64,142,342,397
4_69_jpg.rf.6257fdce9c3bfcf79261fd025ab460d5.jpg,640,480,4,18,88,467,411
4_180_jpg.rf.61711fbbc3281bdb0424e8aa4f1701c0.jpg,640,480,4,146,90,484,403
20230516_095626_jpg.rf.61a8a0dcaae3aed8a9474dd3ef635d93.jpg,640,480,0,198,225,367,326
5_140_jpg.rf.621cd175e5ec9771accdd854a79a9091.jpg,640,480,5,177,139,586,447
4_110_jpg.rf.64777735a57d02203259fccf4b6da1a5.jpg,640,480,4,220,63,504,453
5_71_jpg.rf.6215bba8df6e8e4243851701faf30cbc.jpg,640,480,5,165,126,564,378
3_69_jpg.rf.63e912d060620b83d7a4b443c843f481.jpg,640,480,3,0,149,468,480
3_117_jpg.rf.5f6c0e25de9a15b426c9bc0726687f12.jpg,640,480,3,144,102,468,435
1_33_jpg.rf.652703d642811c160c90ae53f7fa9f9c.jpg,640,480,1,62,103,477,480
20230516_095433_jpg.rf.61563f837c6bf0504c9ebfcfe1f4d4de.jpg,640,480,0,39,110,233,207
20230516_095433_jpg.rf.61563f837c6bf0504c9ebfcfe1f4d4de.jpg,640,480,0,413,170,571,263
4_3_jpg.rf.64c91a83d0b0878c602d6c53a339f70e.jpg,640,480,4,27,38,494,470
0_112_jpg.rf.640c3ea53664ce398aaba7acbc1f7c09.jpg,640,480,0,255,92,477,247
2_200_jpg.rf.65a020950aaa0820ad6871b8b2200df9.jpg,640,480,2,114,112,420,425
4_174_jpg.rf.652c476435f813f11d9ca3667b3b1df9.jpg,640,480,4,197,76,411,400
1_50_jpg.rf.630217f2ac1afe3d1e3a9679750812fd.jpg,640,480,1,312,106,529,480
2_73_jpg.rf.62fbc1085025f42516d2c0d432c19248.jpg,640,480,2,94,59,399,480
1_102_jpg.rf.65b68e662b2fbc966aba257b8674fb10.jpg,640,480,1,141,116,491,475
1_135_jpg.rf.65a34309be6c902ebb25fde259c75a08.jpg,640,480,1,113,87,420,435
3_58_jpg.rf.658d73ef7e3b635795685d15f867091a.jpg,640,480,3,129,72,393,411
0_108_jpg.rf.65b6fc443391515b46ba8c3f606ddf6f.jpg,640,480,0,87,86,384,342
2_103_jpg.rf.65f546fd2028ca530a4926475d919402.jpg,640,480,2,149,79,467,480
20230516_095607_jpg.rf.62e32ffe31835f3446316d384dffa18f.jpg,640,480,0,342,0,550,127
4_191_jpg.rf.653a127d2d257a79732da0f52e6bd753.jpg,640,480,4,17,94,561,480
0_157_jpg.rf.6551e123c9451efdf367611e3fa1bab6.jpg,640,480,0,19,116,403,452
4_176_jpg.rf.61e2d0772d7aff612344c1931ff137b9.jpg,640,480,4,176,40,572,458
4_141_jpg.rf.663289e52c267457177cb89d5485d551.jpg,640,480,4,105,140,554,480
0_159_jpg.rf.61f0fc8b979f14f1f741d95490277bb7.jpg,640,480,0,250,187,467,411
4_130_jpg.rf.67a15a7cc254c9405272b5f1808cb04f.jpg,640,480,4,166,120,467,388
4_103_jpg.rf.651816c32446c812c5a3b21346e44fe4.jpg,640,480,4,110,33,600,480
4_60_jpg.rf.62dc00bd8f339c23963eb80ecf3ad2b1.jpg,640,480,4,137,68,421,461
5_139_jpg.rf.63c1e40c8f9a3647af541c75a405717c.jpg,640,480,5,15,40,506,392
0_73_jpg.rf.603a2970858e6fd2a335dfd0ce5089b5.jpg,640,480,0,0,64,437,398
20230516_095400_jpg.rf.67e5258157021f9a46fd47fa55c890f5.jpg,640,480,0,215,229,361,303
3_187_jpg.rf.67b16c6ecc999cf6b806b9dc2ffe850a.jpg,640,480,3,102,56,483,384
5_26_jpg.rf.663085397caee2c063646413c119255a.jpg,640,480,5,109,71,636,361
4_193_jpg.rf.66b105fd8f8faa7611987472f7cc332e.jpg,640,480,4,29,43,449,391
5_7_jpg.rf.660f0932214bda025760d13d4268af18.jpg,640,480,5,78,95,493,371
4_81_jpg.rf.679f1ff990012f9b6e39786cdd2911d8.jpg,640,480,4,148,91,498,401
2_5_jpg.rf.6716c3f53e499f72a50248532a3bce9e.jpg,640,480,2,125,15,542,480
0_8_jpg.rf.67508a3a5da81931cd11139d41dd75bb.jpg,640,480,0,286,174,575,347
3_117_jpg.rf.682f746dd8458589a04caebf51ebdd85.jpg,640,480,3,148,106,461,429
5_191_jpg.rf.683e63584281a526d9beae3f9e2f7dbe.jpg,640,480,5,150,100,546,346
4_141_jpg.rf.6646a5d5e2ce583c260a8e11f927e30e.jpg,640,480,4,94,112,581,480
5_143_jpg.rf.681220e85d8c330ec9f5a72f7169201d.jpg,640,480,5,157,0,493,463
2_122_jpg.rf.663b67d58432fa3c78b6cde25add5fec.jpg,640,480,2,142,29,590,422
5_146_jpg.rf.66965e69753e75a29fd61717a69b51f1.jpg,640,480,5,164,118,534,330
4_111_jpg.rf.67f4d36519f849127e0e49cab25285a1.jpg,640,480,4,124,27,504,400
1_154_jpg.rf.67f2bffea218f0bc2b4ab68b77e710a1.jpg,640,480,1,139,151,444,463
20230516_095428_jpg.rf.683fd4e5611ef3c413e0bab6a8a5e2e8.jpg,640,480,0,114,133,213,193
20230516_095428_jpg.rf.683fd4e5611ef3c413e0bab6a8a5e2e8.jpg,640,480,0,430,161,526,224
1_63_jpg.rf.66572b76b77332badc3eb90efff954c3.jpg,640,480,1,191,119,423,480
2_26_jpg.rf.697004cc401f39b2281dc3ba7919e979.jpg,640,480,2,109,144,351,413
2_87_jpg.rf.692ae44e42dc56b37d33c4e5fd72f107.jpg,640,480,2,0,76,400,276
2_133_jpg.rf.69b582de9ace3c78e8701da1750d7738.jpg,640,480,2,200,123,447,474
0_141_jpg.rf.692e490d93f052050fa10e10d1de8f4c.jpg,640,480,0,216,158,506,387
0_58_jpg.rf.68a8116e7d1225e114b3afe7607ab064.jpg,640,480,0,128,93,383,251
5_79_jpg.rf.69b710fb5687e7ecb5e82cec960d3a89.jpg,640,480,5,125,22,626,396
0_155_jpg.rf.6a60f7e133b6294eda8a84c9f94d8203.jpg,640,480,0,134,52,433,303
2_25_jpg.rf.69cf27e4bdc28f5d6b2c160e3d5a76ee.jpg,640,480,2,97,141,341,411
4_199_jpg.rf.6a4e70c88f8c02ba51b7ef427387db74.jpg,640,480,4,153,92,500,410
1_167_jpg.rf.68f33f0e32c2b56ae9b82bc3730cec08.jpg,640,480,1,195,104,424,480
4_196_jpg.rf.6af39898a9589ea9c407fca7afe88bb5.jpg,640,480,4,188,89,572,428
4_123_jpg.rf.692b857387d3c718f2e299ffbf2df32b.jpg,640,480,4,30,41,477,452
3_105_jpg.rf.6b0a4c322355e3708b9d76acedceba0c.jpg,640,480,3,64,120,347,380
4_189_jpg.rf.6b1756ae2ab3775af219b4d544ddf713.jpg,640,480,4,71,85,501,480
1_173_jpg.rf.68b5fece50cd3da0512af2ab852467bc.jpg,640,480,1,181,92,450,441
2_82_jpg.rf.6b318ebfa3080ceca462ca2b69eab157.jpg,640,480,2,59,112,370,443
20230516_095627_jpg.rf.6b3069f0dcb71f5640afad5bce31ac94.jpg,640,480,0,99,221,284,317
1_192_jpg.rf.6a6dfabfb248f6f86eb8148b0f9fa060.jpg,640,480,1,9,105,434,445
4_84_jpg.rf.65e912c05e8195a032481200ae2f05dc.jpg,640,480,4,171,175,545,432
3_124_jpg.rf.6ba2aaad3ddcb2fd01110376499f6483.jpg,640,480,3,90,123,405,381
2_172_jpg.rf.6adc454326a86d0fe0b8f570de44a900.jpg,640,480,2,57,0,333,466
0_67_jpg.rf.6b1079336878378ae4fbca560ff6d4c5.jpg,640,480,0,275,65,495,396
1_169_jpg.rf.6b1790f74641a027555f02d2109b2f75.jpg,640,480,1,93,197,535,479
3_182_jpg.rf.6af2e551449ac8db3e8ecb647caf4d89.jpg,640,480,3,146,127,418,415
1_66_jpg.rf.6aab8603c4000de1561ecaf65a3cac5f.jpg,640,480,1,145,0,640,400
0_136_jpg.rf.6c0c381673ebf4a44548bf02131157e6.jpg,640,480,0,164,50,417,390
2_146_jpg.rf.6c4cd7f60979a58c7585db578a75c2f3.jpg,640,480,2,164,113,430,406
3_82_jpg.rf.6b426ed3e116f71d5267b0a1bc21a9f2.jpg,640,480,3,222,6,606,480
5_2_jpg.rf.6d18028eb50bea6ab73d021a4fcb1c8e.jpg,640,480,5,68,0,588,370
2_195_jpg.rf.6a4cc31d16b9c95eca92e90f3acffbde.jpg,640,480,2,252,139,545,449
2_170_jpg.rf.6c622fb095ea4af5c680fb57182f5c28.jpg,640,480,2,112,143,373,405
4_174_jpg.rf.6d4f54297b9db8e45e10811a6ded49d0.jpg,640,480,4,192,72,417,403
0_129_jpg.rf.6c1d0300452d6c1be2135c4b5b421785.jpg,640,480,0,136,198,409,397
3_183_jpg.rf.6b87aa0879972ab0ca65828739b05522.jpg,640,480,3,140,51,460,440
0_121_jpg.rf.6c7ac3375ad1eb40b108cd833dca255c.jpg,640,480,0,188,63,446,375
0_136_jpg.rf.6dd3d7e8e6153c3bb9063ea51fb3a2fc.jpg,640,480,0,137,22,455,407
1_188_jpg.rf.6d9d01c477152fc7562ed7fe954122c1.jpg,640,480,1,217,114,635,444
2_38_jpg.rf.6e733eed4f5755fff4322e88688835e2.jpg,640,480,2,195,152,417,455
0_172_jpg.rf.6f04164125544889df5b7ae650dc1ba4.jpg,640,480,0,128,105,588,395
0_140_jpg.rf.6eb23d8b1f4bd0e34f506f95727de50a.jpg,640,480,0,86,149,402,412
2_154_jpg.rf.6f1145c33079cd0f9072f15f7649bc16.jpg,640,480,2,137,108,400,459
0_38_jpg.rf.6ecd0c78ce0d1a6c9f847e4d3020dead.jpg,640,480,0,77,124,366,336
1_139_jpg.rf.6f6f5314ed167407a6501dd3217f67ce.jpg,640,480,1,195,155,494,472
1_79_jpg.rf.6f32abb1376776a5cc630bf0526aba34.jpg,640,480,1,140,167,341,446
3_144_jpg.rf.6fc862c8ca4e57ab4f46c06cf6c4ac11.jpg,640,480,3,234,141,559,406
3_179_jpg.rf.6f0466cd2530bf33a877f1a48ce56b1a.jpg,640,480,3,164,30,490,303
1_11_jpg.rf.6ff299b89da0e99e3675cb08646af2d4.jpg,640,480,1,104,164,538,440
1_80_jpg.rf.6f004ea370e8455f403e72d55758807c.jpg,640,480,1,189,107,446,469
0_151_jpg.rf.6f25b2ad3b580acc61b1124bb3ca7b24.jpg,640,480,0,298,162,574,349
4_56_jpg.rf.6dcc1b01c0086e386661d1fab2dca836.jpg,640,480,4,257,20,445,363
1_40_jpg.rf.6e85bc5a6cc6060b8d735072ef2dbafb.jpg,640,480,1,136,154,445,480
3_20_jpg.rf.70a6e007f1e32aa7ca0841eb3e4091ad.jpg,640,480,3,311,114,626,405
0_68_jpg.rf.7087efc5b64c57a2cb8050527fd98992.jpg,640,480,0,61,96,563,400
1_101_jpg.rf.70871556b1434a9d4765a409c93b68cc.jpg,640,480,1,148,119,444,465
2_112_jpg.rf.70c72b6a2c59348f2a4cfcfc0cfddbc6.jpg,640,480,2,102,137,444,403
1_44_jpg.rf.6fba0501df1a4d641616b453959c0caa.jpg,640,480,1,196,130,633,400
5_135_jpg.rf.6da148d4d1aff50cd6f5d81fe7128913.jpg,640,480,5,135,15,605,480
4_52_jpg.rf.6f964829da67a345a9ebad2c8b79ae83.jpg,640,480,4,166,14,446,394
0_35_jpg.rf.70503ee8d6f69ccc63c9082405174b8c.jpg,640,480,0,104,124,574,404
0_91_jpg.rf.6b8fb7d42ce5783d44cadff82b11e75f.jpg,640,480,0,243,160,539,431
1_90_jpg.rf.6d68f389bdf28a40819537d820a4ebba.jpg,640,480,1,159,135,618,370
1_90_jpg.rf.6ebecc67d3546154c444bc99cd7548af.jpg,640,480,1,149,122,626,396
1_210_jpg.rf.70b89a22f2f948f784774dfbbcccce44.jpg,640,480,1,96,117,479,480
2_202_jpg.rf.70d1c10d074187b278fe8502eb841200.jpg,640,480,2,208,100,508,473
2_76_jpg.rf.72d2104a0e88f142578f027dc087fa98.jpg,640,480,2,215,185,392,416
0_38_jpg.rf.7306971854c24313d9a6b3382fedb8bd.jpg,640,480,0,82,124,364,321
5_74_jpg.rf.7105063cd85456b59c81bac1973bfa8f.jpg,640,480,5,116,103,571,425
5_192_jpg.rf.71aeb96303390dc36b2beaa1e5b48aec.jpg,640,480,5,103,19,603,376
20230516_095428_jpg.rf.72ba7dff4c072019115e466cf2b96908.jpg,640,480,0,112,144,209,199
20230516_095428_jpg.rf.72ba7dff4c072019115e466cf2b96908.jpg,640,480,0,429,155,522,213
1_5_jpg.rf.73708115f4de91ef6814e2d046055388.jpg,640,480,1,200,79,599,387
4_174_jpg.rf.7212cd3d74f19af00fe63b0d532f2c0a.jpg,640,480,4,182,65,428,409
2_107_jpg.rf.735582b6d1d1140ae78444db982d78d5.jpg,640,480,2,27,71,484,470
2_140_jpg.rf.74640512d9a731f1e4df6931b435b576.jpg,640,480,2,201,107,479,413
4_169_jpg.rf.728a579f3543dc3a348ad630b4ca1d3d.jpg,640,480,4,181,37,529,480
4_111_jpg.rf.71813de4589a42ef76498372bd8d8495.jpg,640,480,4,90,0,549,439
4_189_jpg.rf.742ff179591ca048639c804491b16e37.jpg,640,480,4,96,113,452,460
1_51_jpg.rf.732803d356adfb26592c0d3bc9913a73.jpg,640,480,1,219,124,544,480
0_15_jpg.rf.73be97a005d89114cd115834ced47e43.jpg,640,480,0,199,61,636,288
3_12_jpg.rf.73263c4eba1fa8f4ceb9629ace7ef2a8.jpg,640,480,3,178,106,424,408
5_107_jpg.rf.75d947643072f5b6cf8316d43feaf263.jpg,640,480,5,122,1,446,480
1_26_jpg.rf.7547c038de344f522473de431bd39aee.jpg,640,480,1,190,98,432,436
1_195_jpg.rf.74f08a00e72e32ccf8a53d8736132041.jpg,640,480,1,51,31,409,409
1_203_jpg.rf.7615459d4116e9c0e899416f6982cc91.jpg,640,480,1,29,14,466,406
5_25_jpg.rf.7154cf0d4cb3efaea790b63d6f35eac9.jpg,640,480,5,53,123,464,427
1_6_jpg.rf.7669d7c6acab11cd2e502d6a124660a7.jpg,640,480,1,0,97,435,480
2_178_jpg.rf.764665da4bdd3a4cb63ad0f227fd8286.jpg,640,480,2,222,129,453,467
2_144_jpg.rf.72872b998894d4918b463ef2ef78a335.jpg,640,480,2,173,77,478,480
1_60_jpg.rf.74a1b340f982bb16b169a94e16b4b473.jpg,640,480,1,221,109,420,480
0_123_jpg.rf.74a5468173b6a975ecd8a902cee0a696.jpg,640,480,0,198,80,451,285
1_14_jpg.rf.7695fb9bcf84879654c4660e23dc4123.jpg,640,480,1,63,169,436,480
2_6_jpg.rf.770d516cd9c72c4d4a63e43354c146d1.jpg,640,480,2,198,113,476,410
20230516_095349_jpg.rf.7760894b3da80a6e327798aafe6359df.jpg,640,480,0,78,32,261,138
3_48_jpg.rf.76721bd62b8a2ec396938e9fb8e1a4fb.jpg,640,480,3,48,137,393,446
2_42_jpg.rf.76f673bfd88e184267ed5160b8a1e29c.jpg,640,480,2,263,85,522,358
3_170_jpg.rf.74fd83f6f7a6164821396c5fc3da5db6.jpg,640,480,3,159,62,442,433
3_19_jpg.rf.7747823b4c5bb8ec3b3b06a5315512d3.jpg,640,480,3,169,97,358,480
4_103_jpg.rf.7769625631227d5667a3c69b8c41cb9e.jpg,640,480,4,161,67,565,469
2_13_jpg.rf.74b186a5a2ea96a9b3fc73572361d602.jpg,640,480,2,122,143,413,393
0_3_jpg.rf.76c82fe83a22a5f2bb815e3f838ed68f.jpg,640,480,0,288,110,542,292
5_89_jpg.rf.7577b888c4b3c291687f27694a947134.jpg,640,480,5,139,65,640,331
5_131_jpg.rf.77dd3976db1ea34a4db4bdb4485efd43.jpg,640,480,5,132,0,435,430
2_37_jpg.rf.7933f135bf114a438922738fac65939d.jpg,640,480,2,300,135,570,420
2_70_jpg.rf.79c346981e185017e249000f9b5cbac9.jpg,640,480,2,309,143,559,403
0_33_jpg.rf.79595693770557a32bec293f905fb5e3.jpg,640,480,0,124,47,381,398
0_161_jpg.rf.77ab1a4feafb021addfa86fba8dc8702.jpg,640,480,0,63,155,383,369
2_141_jpg.rf.79ecffaa1ffe2e0e38bd03977fd78030.jpg,640,480,2,72,145,346,413
4_118_jpg.rf.7a7774b1a17183bd146ea1a12a86fe2a.jpg,640,480,4,339,113,640,381
3_180_jpg.rf.798cb5e898752c59fcece54ddc3a2cc9.jpg,640,480,3,229,79,640,480
20230516_095311_jpg.rf.77578911b6212fd88050b2feec95cf58.jpg,640,480,0,430,191,541,257
1_32_jpg.rf.7816d893539d5099f1c36ba4e3410a3e.jpg,640,480,1,303,78,494,414
3_160_jpg.rf.77b22b5c3f68d1f65aab1089d88ca192.jpg,640,480,3,244,149,572,445
